Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
71,176.88156,29.57412,208.89352,125.61293,82.6,170.65393,46.564434,215.46294,33.41646,80.28,146292,301.04862117767334,0.033765536,0.62654674,9.932523
72,174.98439,67.02566,216.74501,26.755695,79.66666666666667,160.43263,57.01816,222.67647,16.290627,77.53846153846153,148308,305.25663590431213,-0.0113375,0.65352714,9.932523
73,200.65353,10.057328,212.30057,183.25793,90.8,157.23871,58.714943,208.61078,14.806471,76.18518518518519,150365,309.49521040916443,-0.0011695487,0.6715772,9.932523
74,170.2916,31.314852,196.34743,115.048294,81.4,154.93468,57.249,212.20514,47.304104,74.92592592592592,152388,313.72187662124634,-0.01778465,0.73253155,9.932523
75,198.3524,9.876209,208.71657,180.39603,91.8,165.8497,53.211704,220.4594,31.561811,80.11538461538461,154471,317.98029041290283,-0.015487869,0.69040364,9.932523
76,184.56482,33.99298,224.40475,122.58847,85.4,172.35503,60.26682,229.94356,30.762964,82.0,156521,322.1304450035095,-0.010369695,0.6749795,9.932523
77,148.1806,55.264923,208.58594,77.35451,71.66666666666667,184.06331,41.90409,218.23526,65.25206,84.45833333333333,158548,326.3192596435547,0.030733956,0.50401795,9.932523
78,193.19731,63.381798,264.48242,90.867386,102.0,173.15762,56.956985,224.08746,23.508423,81.88,160595,330.44125533103943,-0.03124453,0.61368555,9.932523
79,184.64015,29.5139,214.65778,130.36447,84.6,186.29395,38.05043,214.88306,83.55541,88.3913043478261,162628,334.5656728744507,-0.008406632,0.46713367,9.932523
80,161.30641,44.651707,216.3981,94.349304,79.0,176.57631,51.67485,219.85901,17.516544,83.04,164704,338.8526818752289,0.0020058693,0.5307397,9.932523
81,174.31783,46.701828,207.90488,72.38119,80.5,188.82475,32.999626,223.41551,87.69396,86.75,166786,343.1613881587982,0.047174662,0.42263225,9.932523
82,199.83337,26.584515,252.37402,181.38957,98.2,184.1816,43.249775,230.5719,41.751305,86.08333333333333,168852,347.462037563324,0.033731215,0.47800744,9.932523
83,190.859,37.018665,217.51663,117.863884,90.0,172.96388,56.207897,238.19376,37.11295,81.04,170878,351.6272096633911,-0.056698225,0.5624265,9.932523
84,198.99236,17.384863,213.71713,166.56573,91.6,183.76958,41.19647,217.31459,74.89983,85.58333333333333,172932,355.8588149547577,0.009568249,0.46524623,9.932523
85,208.89468,9.9719925,223.5218,193.15816,93.0,190.93654,29.295103,240.43503,100.86039,88.52173913043478,174968,360.05340552330017,0.039442547,0.39698496,9.932523
86,185.93367,10.80426,200.02693,171.77881,87.0,168.5467,37.772533,216.15112,52.144077,79.23076923076923,177028,364.21417927742004,0.00306835,0.4658367,9.932523
87,189.79306,26.125172,222.12843,154.46367,87.2,175.43129,37.72105,208.51994,74.74654,83.04,179104,368.52365803718567,-0.009639806,0.45716536,9.932523
88,207.90437,11.6743,221.19858,187.98616,96.4,190.25429,36.3391,229.73221,73.53334,88.95652173913044,181150,372.7982909679413,-0.021590382,0.3731842,9.932523
89,209.4761,10.0787735,225.05655,197.32248,93.6,178.28246,41.136112,221.25684,75.757614,82.56,183214,377.0812990665436,0.028189918,0.48375958,9.932523
90,169.24797,33.880753,200.88037,107.4597,80.66666666666667,191.78886,26.873695,220.81218,107.01803,87.82608695652173,185234,381.29483675956726,-0.015035936,0.34437597,9.932523
91,188.13466,21.569948,220.28975,157.07266,87.6,189.02391,39.793243,240.6543,68.622375,87.30434782608695,187242,385.42927956581116,0.042778376,0.4050021,9.932523
92,180.14603,40.869556,218.86404,103.29722,84.4,176.93553,40.03992,222.17763,65.033264,81.8,189287,389.597989320755,-0.061047424,0.43592802,9.932523
93,147.93442,40.47238,199.79184,76.19769,72.16666666666667,191.81406,32.99061,232.68826,95.95904,88.56521739130434,191324,393.7674632072449,0.018345304,0.3281558,9.932523
94,195.38506,25.481737,221.91275,147.86249,89.6,194.30241,31.139174,226.94229,97.55848,89.17391304347827,193375,397.9819447994232,0.022261286,0.31893367,9.932523
95,199.85713,4.387883,206.08748,192.5077,90.4,190.93262,33.633667,241.7158,89.96638,89.30434782608695,195429,402.21466279029846,0.024730664,0.31981045,9.932523
96,211.94714,15.128519,238.90352,199.71233,96.4,185.67676,45.180313,258.43906,19.519361,87.58333333333333,197531,406.56035685539246,-0.014495864,0.24986103,9.932523
97,200.7467,9.764584,212.66402,187.18935,95.8,198.99469,23.769703,224.56421,103.88371,91.77272727272727,199550,410.7668743133545,0.011262906,0.24353762,9.932523
98,217.97404,14.227072,245.76888,206.90512,100.4,205.75923,16.862267,227.70322,147.49504,93.63636363636364,201610,415.10036039352417,0.004276224,0.20028059,9.932523
99,216.95007,11.083252,234.34206,199.81169,96.6,193.98987,33.21113,229.21107,100.15641,89.6086956521739,203671,419.3936712741852,-0.009471732,0.30353317,9.932523
