Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
77,102.326515,12.615396,113.65651,84.72646,150.0,91.859535,17.030905,135.63162,-1.954834,150.0,3907800,2246.7604711055756,-0.06938125,0.8105276,-98.08293
78,92.68514,3.4948702,97.56296,89.55606,150.0,93.76654,19.791197,141.31125,-1.2071457,150.0,3957900,2275.4676837921143,-0.07295042,0.8120602,-98.08293
79,86.98255,8.380073,96.729706,76.2709,150.0,95.402145,24.39642,157.2236,1.141182,150.0,4008000,2304.0914647579193,-0.06959842,0.74232435,-98.08293
80,93.31915,2.5729933,96.877716,90.8819,150.0,86.550934,29.639652,160.28714,-20.569717,150.0,4058100,2332.756901025772,-0.05931283,0.7598804,-98.08293
81,92.23701,27.004635,121.14125,56.168133,150.0,88.52522,32.003983,168.27286,-25.633072,150.0,4108200,2361.4101960659027,-0.06268789,0.752112,-98.08293
82,106.50897,7.9945135,114.572685,95.61412,150.0,98.73345,25.373032,149.59033,-7.4025755,150.0,4158300,2390.093847990036,-0.065515764,0.7416242,-98.08293
83,72.23138,36.126175,120.00564,32.664146,150.0,102.20424,26.753218,160.92212,-3.2817998,150.0,4208400,2419.0394077301025,-0.057117023,0.7224029,-98.08293
84,91.407326,30.798916,127.091286,51.93548,150.0,101.38308,25.073795,162.4935,-21.473576,150.0,4258500,2448.2326471805573,-0.055041384,0.7725684,-98.08293
85,113.04358,14.46682,124.026855,92.60339,150.0,109.386986,23.532703,166.39868,-34.579712,150.0,4308600,2476.9103815555573,-0.07591749,0.7973426,-98.08293
86,92.34757,30.021704,130.65152,57.33496,150.0,110.18715,18.689745,163.43356,20.761572,150.0,4358700,2505.5450971126556,-0.056240093,0.8074137,-98.08293
87,130.72404,6.1582484,136.92812,122.32879,150.0,110.173325,19.679789,158.27438,25.882711,150.0,4408800,2534.1752741336823,-0.07079045,0.79608816,-98.08293
88,116.54781,13.821967,126.34252,97.00061,150.0,113.03169,21.945232,156.1089,4.355459,150.0,4458900,2562.790317296982,-0.05348551,0.81254107,-98.08293
89,109.853355,18.489393,134.3673,89.71689,150.0,116.758675,21.977043,178.2904,17.39414,150.0,4509000,2591.4744675159454,-0.06304288,0.81859314,-98.08293
90,120.469055,24.24285,149.65057,90.29295,150.0,115.0374,23.666826,181.82237,12.333015,150.0,4559100,2620.1181054115295,-0.0639589,0.7905461,-98.08293
91,127.48525,8.020854,135.06648,116.38746,150.0,112.4637,24.489904,170.51245,27.545776,150.0,4609200,2648.7737584114075,-0.058247298,0.77817285,-98.08293
92,132.02303,3.4734046,136.15405,127.65582,150.0,114.0531,24.203651,173.0195,-8.251587,150.0,4659300,2677.3960239887238,-0.058274265,0.7671668,-98.08293
93,111.96772,17.77942,126.90205,86.98239,150.0,115.49759,21.441545,165.91162,8.462206,150.0,4709400,2706.1755015850067,-0.048698813,0.7889223,-98.08293
94,126.26009,8.509067,132.77582,114.24065,150.0,123.079185,18.598644,178.96127,63.88528,150.0,4759500,2734.7697739601135,-0.05106955,0.8350774,-98.08293
95,127.61896,41.920975,162.72943,68.69353,150.0,117.34402,24.624113,165.73964,1.6292038,150.0,4809600,2763.118735551834,-0.03455053,0.77639824,-98.08293
96,130.40573,6.7578273,139.86313,124.48515,150.0,120.140755,21.521591,161.79237,39.03845,150.0,4859700,2791.115629673004,-0.06044681,0.80668676,-98.08293
97,113.22254,19.577154,140.90411,98.93973,150.0,122.56136,22.909273,168.82883,-6.048088,150.0,4909800,2819.1016845703125,-0.052079707,0.78927785,-98.08293
98,119.05306,17.186687,141.41272,99.62051,150.0,126.53268,22.528309,174.63324,6.958046,150.0,4959900,2847.9123373031616,-0.04276251,0.79266554,-98.08293
99,142.83832,9.831042,155.67358,131.79294,150.0,124.50262,22.0273,165.43396,37.136414,150.0,5010000,2875.890242099762,-0.02993636,0.7861303,-98.08293
