Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
78,175.34729,29.472818,213.50018,141.73682,150.0,160.50238,16.810196,197.9333,99.1947,150.0,3957900,5110.589902162552,-0.034782905,0.9049582,-91.0735
79,181.41785,10.742152,195.22668,169.02911,150.0,166.18051,19.709896,214.26093,67.09926,150.0,4008000,5172.3077256679535,-0.025180599,0.8931271,-91.0735
80,143.19588,50.627365,199.27179,76.60518,150.0,160.91353,19.923084,215.13196,63.85504,150.0,4058100,5233.676263809204,-0.024425339,0.8676647,-91.0735
81,163.037,6.3288717,168.25803,154.13065,150.0,158.2118,23.508787,205.60861,63.324722,150.0,4108200,5295.252829790115,-0.036178015,0.86086476,-91.0735
82,137.01932,19.688738,164.66675,120.3348,150.0,164.01411,22.896378,219.58995,-11.78731,150.0,4158300,5356.940219402313,-0.019533914,0.8874223,-91.0735
83,153.82182,8.455356,165.75092,147.1416,150.0,161.62578,23.365467,217.46959,28.957088,150.0,4208400,5418.501907587051,-0.037996873,0.8816981,-91.0735
84,170.15758,15.452337,187.9296,150.25891,150.0,155.39847,32.10737,200.19263,-18.14384,150.0,4258500,5480.349633932114,-0.035257928,0.8500344,-91.0735
85,183.41466,7.658628,189.85873,172.65356,150.0,152.33203,33.637314,197.87894,-36.38106,150.0,4308600,5542.347942829132,-0.021535555,0.8410027,-91.0735
86,168.99068,3.179756,173.12186,165.38681,150.0,148.3611,29.640934,189.6521,-31.811304,150.0,4358700,5604.400790691376,-0.037827026,0.83733624,-91.0735
87,165.20137,12.918075,181.40775,149.79544,150.0,145.34819,29.302359,209.48705,-28.269384,150.0,4408800,5666.443431377411,-0.025258172,0.81524605,-91.0735
88,147.89674,12.498761,165.52481,137.95715,150.0,148.69548,31.865616,204.73923,-42.46441,150.0,4458900,5728.555522441864,-0.023279822,0.8091494,-91.0735
89,147.35106,15.792233,166.77342,128.09154,150.0,153.20595,29.052525,211.1754,-30.573092,150.0,4509000,5790.783791303635,-0.018527912,0.8339844,-91.0735
90,162.5501,4.5212717,168.534,157.60686,150.0,160.02397,25.00199,205.18298,26.252882,150.0,4559100,5852.694901704788,-0.015707409,0.86846143,-91.0735
91,152.6985,8.276934,161.007,141.40366,150.0,159.49762,25.853748,205.59772,33.452953,150.0,4609200,5914.620976924896,-0.010951715,0.8441157,-91.0735
92,134.48619,23.899284,157.07684,101.41908,150.0,148.50589,24.71926,198.74297,-10.023891,150.0,4659300,5976.66782450676,-0.020493492,0.85677487,-91.0735
93,172.2347,7.2357383,182.36661,165.92694,150.0,145.06813,23.768055,201.12206,22.239061,150.0,4709400,6038.070520401001,-0.015156785,0.85707027,-91.0735
94,166.8134,17.189692,191.0564,153.13116,150.0,161.32553,18.486296,219.34317,65.86191,150.0,4759500,6099.051953554153,-0.007576283,0.90494853,-91.0735
95,166.59969,10.411566,178.32726,153.02557,150.0,156.59604,28.623564,208.5263,5.042939,150.0,4809600,6160.014827013016,-0.009817869,0.82883686,-91.0735
96,155.30653,26.094769,179.3166,119.031296,150.0,160.28087,26.43212,209.65218,14.861671,150.0,4859700,6221.554174900055,-0.010736929,0.8489865,-91.0735
97,173.91182,3.4476957,177.50583,169.26135,150.0,157.13223,24.223366,217.81964,44.78325,150.0,4909800,6282.929149866104,-0.015306753,0.83685154,-91.0735
98,130.33583,23.174183,151.33083,98.04448,150.0,158.54755,22.56035,210.8523,54.772064,150.0,4959900,6340.7360372543335,-0.030913105,0.83967316,-91.0735
99,171.09782,11.903091,187.91348,162.01883,150.0,160.80899,22.107235,203.96664,67.394745,150.0,5010000,6368.84343123436,-0.038304705,0.8060503,-91.0735
